time;open;close;diff openclose;currency;impact;news
2019.01.08 15:30:00;124.454;124.461;-0.7;CAD;3;Trade Balance
2019.01.08 17:00:00;124.519;124.493;2.6;USD;1;JOLTS Job Openings
2019.01.08 22:00:00;124.316;124.286;3.0;USD;1;Consumer Credit m/m
2019.01.08 23:30:00;124.459;124.467;-0.8;AUD;1;AIG Services Index
2019.01.09 02:00:00;124.597;124.551;4.6;JPY;2;Average Cash Earnings y/y
2019.01.09 02:00:00;124.597;124.551;4.6;NZD;1;ANZ Commodity Prices m/m
2019.01.09 02:30:00;124.631;124.643;-1.2;AUD;2;Building Approvals m/m
2019.01.09 04:00:00;124.644;124.688;-4.4;USD;3;President Trump Speaks
2019.01.09 09:00:00;124.711;124.708;0.3;EUR;1;German Trade Balance
2019.01.09 09:30:00;124.936;124.886;5.0;CHF;1;CPI m/m
2019.01.09 10:00:00;124.867;124.865;0.2;CHF;1;Foreign Currency Reserves
2019.01.09 11:00:00;124.799;124.797;0.2;EUR;1;Italian Monthly Unemployment Rate
2019.01.09 12:00:00;124.811;124.825;-1.4;EUR;1;Unemployment Rate
2019.01.09 12:30:00;124.788;124.747;4.1;EUR;1;German 10-y Bond Auction
2019.01.09 15:10:00;124.711;124.694;1.7;CAD;1;Housing Starts
2019.01.09 16:00:00;124.649;124.625;2.4;USD;2;FOMC Member Evans Speaks
2019.01.09 17:00:00;124.98;124.906;7.4;CAD;3;BOC Monetary Policy Report
2019.01.09 17:00:00;124.98;124.906;7.4;CAD;3;BOC Rate Statement
2019.01.09 17:00:00;124.98;124.906;7.4;CAD;3;Overnight Rate
2019.01.09 17:30:00;124.778;124.695;8.3;GBP;3;BOE Gov Carney Speaks
2019.01.09 17:30:00;124.778;124.695;8.3;USD;1;Crude Oil Inventories
2019.01.09 18:15:00;124.718;124.656;6.2;CAD;3;BOC Press Conference
2019.01.09 18:30:00;124.741;124.792;-5.1;USD;2;FOMC Member Rosengren Speaks
2019.01.09 20:00:00;124.92;124.871;4.9;USD;1;10-y Bond Auction
2019.01.09 21:00:00;124.904;124.947;-4.3;USD;3;FOMC Meeting Minutes
2019.01.10 02:00:00;125.008;125.002;0.6;GBP;1;BRC Retail Sales Monitor y/y
2019.01.10 03:30:00;124.624;124.606;1.8;CNY;1;CPI y/y
2019.01.10 03:30:00;124.624;124.606;1.8;CNY;1;PPI y/y
2019.01.10 05:35:00;124.82;124.807;1.3;JPY;1;30-y Bond Auction
2019.01.10 07:00:00;124.811;124.746;6.5;JPY;1;Leading Indicators
2019.01.10 09:45:00;124.635;124.57;6.5;EUR;1;French Industrial Production m/m
2019.01.10 11:05:00;124.707;124.648;5.9;EUR;1;Italian Retail Sales m/m
2019.01.10 12:00:00;124.578;124.579;-0.1;EUR;1;French 10-y Bond Auction
2019.01.10 12:00:00;124.578;124.579;-0.1;GBP;3;Monetary Policy Report Hearings (Tentative)
2019.01.10 14:30:00;124.646;124.703;-5.7;EUR;2;ECB Monetary Policy Meeting Accounts
2019.01.10 15:30:00;124.711;124.73;-1.9;CAD;1;Building Permits m/m
2019.01.10 15:30:00;124.711;124.73;-1.9;CAD;1;NHPI m/m
2019.01.10 15:30:00;124.711;124.73;-1.9;USD;1;Unemployment Claims
2019.01.10 17:30:00;124.588;124.555;3.3;USD;1;Natural Gas Storage
2019.01.10 19:40:00;124.678;124.672;0.6;USD;2;FOMC Member Bullard Speaks
