time;open;close;diff openclose;currency;impact;news
2019.01.09 12:30:00;1.51653;1.5158800000000001;6.5;EUR;1;German 10-y Bond Auction
2019.01.09 15:10:00;1.51685;1.51694;-0.9;CAD;1;Housing Starts
2019.01.09 16:00:00;1.5182799999999999;1.51858;-3.0;USD;2;FOMC Member Evans Speaks
2019.01.09 17:00:00;1.5252599999999998;1.5193699999999999;58.9;CAD;3;BOC Monetary Policy Report
2019.01.09 17:00:00;1.5252599999999998;1.5193699999999999;58.9;CAD;3;BOC Rate Statement
2019.01.09 17:00:00;1.5252599999999998;1.5193699999999999;58.9;CAD;3;Overnight Rate
2019.01.09 17:30:00;1.52444;1.52509;-6.5;GBP;3;BOE Gov Carney Speaks
2019.01.09 17:30:00;1.52444;1.52509;-6.5;USD;1;Crude Oil Inventories
2019.01.09 18:15:00;1.52385;1.52355;3.0;CAD;3;BOC Press Conference
2019.01.09 18:30:00;1.5215800000000002;1.5223900000000001;-8.1;USD;2;FOMC Member Rosengren Speaks
2019.01.09 20:00:00;1.52348;1.52288;6.0;USD;1;10-y Bond Auction
2019.01.09 21:00:00;1.52378;1.52509;-13.1;USD;3;FOMC Meeting Minutes
2019.01.10 02:00:00;1.52657;1.52614;4.3;GBP;1;BRC Retail Sales Monitor y/y
2019.01.10 03:30:00;1.52794;1.52816;-2.2;CNY;1;CPI y/y
2019.01.10 03:30:00;1.52794;1.52816;-2.2;CNY;1;PPI y/y
2019.01.10 05:35:00;1.53006;1.52982;2.4;JPY;1;30-y Bond Auction
2019.01.10 07:00:00;1.52901;1.52884;1.7;JPY;1;Leading Indicators
2019.01.10 09:45:00;1.5292;1.5288300000000001;3.7;EUR;1;French Industrial Production m/m
2019.01.10 11:05:00;1.52582;1.5260799999999999;-2.6;EUR;1;Italian Retail Sales m/m
2019.01.10 12:00:00;1.5245199999999999;1.5244;1.2;EUR;1;French 10-y Bond Auction
2019.01.10 12:00:00;1.5245199999999999;1.5244;1.2;GBP;3;Monetary Policy Report Hearings (Tentative)
2019.01.10 14:30:00;1.52428;1.52379;4.9;EUR;2;ECB Monetary Policy Meeting Accounts
2019.01.10 15:30:00;1.52519;1.52504;1.5;CAD;1;Building Permits m/m
2019.01.10 15:30:00;1.52519;1.52504;1.5;CAD;1;NHPI m/m
2019.01.10 15:30:00;1.52519;1.52504;1.5;USD;1;Unemployment Claims
2019.01.10 17:30:00;1.52451;1.52428;2.3;USD;1;Natural Gas Storage
2019.01.10 19:40:00;1.52326;1.52297;2.9;USD;2;FOMC Member Bullard Speaks
2019.01.10 19:45:00;1.52297;1.52229;6.8;USD;3;Fed Chair Powell Speaks
2019.01.10 20:00:00;1.52288;1.5225300000000002;3.5;USD;2;FOMC Member Evans Speaks
2019.01.10 20:00:00;1.52288;1.5225300000000002;3.5;USD;1;30-y Bond Auction
2019.01.10 23:30:00;1.5219399999999998;1.522;-0.6;AUD;1;AIG Construction Index
2019.01.10 23:45:00;1.52222;1.52203;1.9;NZD;1;Building Consents m/m
2019.01.11 01:30:00;1.5233400000000001;1.52345;-1.1;JPY;1;Household Spending y/y
2019.01.11 01:50:00;1.52313;1.52306;0.7;JPY;1;Bank Lending y/y
2019.01.11 01:50:00;1.52313;1.52306;0.7;JPY;1;Current Account
2019.01.11 02:00:00;1.52347;1.52318;2.9;USD;2;FOMC Member Clarida Speaks
2019.01.11 02:30:00;1.52337;1.52301;3.6;AUD;3;Retail Sales m/m
2019.01.11 07:00:00;1.52211;1.5221900000000002;-0.8;JPY;1;Economy Watchers Sentiment
2019.01.11 11:00:00;1.52008;1.5198399999999999;2.4;EUR;1;Italian Industrial Production m/m
2019.01.11 11:30:00;1.51878;1.51939;-6.1;GBP;3;GDP m/m
2019.01.11 11:30:00;1.51878;1.51939;-6.1;GBP;3;Manufacturing Production m/m
2019.01.11 11:30:00;1.51878;1.51939;-6.1;GBP;1;Construction Output m/m
2019.01.11 11:30:00;1.51878;1.51939;-6.1;GBP;1;Goods Trade Balance
2019.01.11 11:30:00;1.51878;1.51939;-6.1;GBP;1;Index of Services 3m/3m
2019.01.11 11:30:00;1.51878;1.51939;-6.1;GBP;1;Industrial Production m/m
2019.01.11 15:30:00;1.5236100000000001;1.52358;0.3;USD;3;CPI m/m
2019.01.11 15:30:00;1.5236100000000001;1.52358;0.3;USD;3;Core CPI m/m
2019.01.11 16:00:00;1.52588;1.5263900000000001;-5.1;GBP;1;NIESR GDP Estimate
2019.01.14 02:05:00;1.5204900000000001;1.52046;0.3;AUD;2;MI Inflation Gauge m/m
2019.01.14 04:55:00;1.52156;1.52177;-2.1;CNY;2;Trade Balance
2019.01.14 05:00:00;1.52173;1.5225300000000002;-8.0;CNY;1;USD-Denominated Trade Balance
2019.01.14 09:00:00;1.52446;1.52494;-4.8;EUR;1;German WPI m/m
2019.01.14 10:00:00;1.52484;1.52437;4.7;CNY;1;Foreign Direct Investment ytd/y
2019.01.14 12:00:00;1.52118;1.5202900000000001;8.9;EUR;1;Industrial Production m/m
2019.01.14 23:00:00;1.52245;1.5224199999999999;0.3;NZD;2;NZIER Business Confidence
2019.01.14 23:45:00;1.52263;1.52259;0.4;NZD;1;FPI m/m
2019.01.15 01:50:00;1.5229300000000001;1.5230000000000001;-0.7;JPY;1;M2 Money Stock y/y
2019.01.15 07:55:00;1.52271;1.52297;-2.6;JPY;1;Prelim Machine Tool Orders y/y
2019.01.15 09:45:00;1.52145;1.52125;2.0;EUR;1;French Final CPI m/m
2019.01.15 09:45:00;1.52145;1.52125;2.0;EUR;1;French Gov Budget Balance
2019.01.15 10:00:00;1.5205899999999999;1.52064;-0.5;CNY;1;M2 Money Supply y/y
2019.01.15 10:00:00;1.5205899999999999;1.52064;-0.5;CNY;1;New Loans
2019.01.15 12:00:00;1.51753;1.51753;0.0;EUR;1;Trade Balance
2019.01.15 15:30:00;1.51434;1.51386;4.8;USD;3;PPI m/m
2019.01.15 15:30:00;1.51434;1.51386;4.8;USD;2;Core PPI m/m
2019.01.15 15:30:00;1.51434;1.51386;4.8;USD;1;Empire State Manufacturing Index
2019.01.15 16:10:00;1.51536;1.5156800000000001;-3.2;NZD;1;GDT Price Index
2019.01.15 17:00:00;1.51579;1.51508;7.1;EUR;3;ECB President Draghi Speaks
2019.01.15 17:00:00;1.51579;1.51508;7.1;USD;1;IBD/TIPP Economic Optimism
2019.01.15 20:00:00;1.51262;1.5122900000000001;3.3;USD;2;FOMC Member George Speaks
2019.01.15 21:35:00;1.51384;1.51361;2.3;GBP;3;Parliament Brexit Vote
2019.01.16 01:30:00;1.51372;1.51364;0.8;AUD;2;Westpac Consumer Sentiment
2019.01.16 01:50:00;1.5134400000000001;1.51346;-0.2;JPY;1;Core Machinery Orders m/m
2019.01.16 01:50:00;1.5134400000000001;1.51346;-0.2;JPY;1;PPI y/y
2019.01.16 06:30:00;1.5129700000000001;1.5129000000000001;0.7;JPY;1;Tertiary Industry Activity m/m
2019.01.16 09:00:00;1.5114800000000002;1.51146;0.2;EUR;1;German Final CPI m/m
2019.01.16 11:15:00;1.5135999999999998;1.51334;2.6;GBP;3;BOE Gov Carney Speaks
2019.01.16 11:30:00;1.51406;1.5141900000000001;-1.3;GBP;3;CPI y/y
2019.01.16 11:30:00;1.51406;1.5141900000000001;-1.3;GBP;2;PPI Input m/m
2019.01.16 11:30:00;1.51406;1.5141900000000001;-1.3;GBP;2;RPI y/y
2019.01.16 11:30:00;1.51406;1.5141900000000001;-1.3;GBP;1;Core CPI y/y
2019.01.16 11:30:00;1.51406;1.5141900000000001;-1.3;GBP;1;HPI y/y
2019.01.16 11:30:00;1.51406;1.5141900000000001;-1.3;GBP;1;PPI Output m/m
2019.01.16 12:30:00;1.51371;1.51314;5.7;EUR;1;German 30-y Bond Auction
2019.01.16 15:30:00;1.5103;1.51059;-2.9;USD;1;Import Prices m/m
2019.01.16 16:30:00;1.5105499999999998;1.51061;-0.6;GBP;1;CB Leading Index m/m
2019.01.16 17:00:00;1.5101;1.50903;10.7;USD;1;NAHB Housing Market Index
2019.01.16 17:30:00;1.5099900000000002;1.5108000000000001;-8.1;USD;1;Crude Oil Inventories
2019.01.16 21:00:00;1.51153;1.51101;5.2;USD;1;Beige Book
2019.01.16 21:15:00;1.51119;1.51109;1.0;GBP;3;Govt Confidence Vote
2019.01.17 02:00:00;1.51128;1.51111;1.7;AUD;1;MI Inflation Expectations
2019.01.17 02:00:00;1.51128;1.51111;1.7;GBP;1;RICS House Price Balance
2019.01.17 02:30:00;1.51105;1.51124;-1.9;AUD;1;Home Loans m/m
2019.01.17 02:30:00;1.51105;1.51124;-1.9;All;3;G20 Meetings (Day 1)
2019.01.17 05:20:00;1.5115699999999999;1.5112999999999999;2.7;JPY;3;BOJ Gov Kuroda Speaks
2019.01.17 11:00:00;1.51406;1.5141499999999999;-0.9;EUR;1;Italian Trade Balance
2019.01.17 11:30:00;1.5135;1.5134400000000001;0.6;GBP;2;BOE Credit Conditions Survey
2019.01.17 12:00:00;1.51316;1.5127199999999998;4.4;EUR;1;Final CPI y/y
